Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
1983206,Sol De Mexico Tierra Azteca,Sol De Mexico Tierra Azteca,2022109,Restaurant,Risk 1 (High),3018-3020 N Cicero AVE ,CHICAGO,IL,60641,2/16/2017,Canvass Re-Inspection,No Entry,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: ICE FOR HUMAN CONSUMPTION ARE NOT PROTECTED DURING STORAGE INSIDE THE ICE MAKER. ICE MAKER NOT MAINTAINED. WITH BLACK MOLDY LIKE SUBSTANCE ON THE PLASTIC TUBE WHERE THE WATER IS COMING FROM AND ON THE SURFACES OF THE PLASTIC LID ON THE UPPER COMPARTMENT AND LOWER COMPARTMENT OF THE ICE MAKER. SERIOUS VIOLATION 7-38-005(A) INSTRUCTED NOT TO USE THE ICE MAKER UNTIL IT IS CLEANED AND SANITIZED. INSTRUCTED TO CLEAN IN DETAIL AND SANITIZE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: FAN GUARD OF THE 2 DOOR REACH IN COOLER WITH HEAVY DUST BUILD-UP. MUST CLEAN, REMOVE DUST AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN THE FLOOR UNDERNEATH THE 3 COMPT SINK BEHIND THE BAR AND UNDERNEATH THE CABINET IN THE SERVING STATION AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CEILING VENT COVER IN BOTH CUSTOMER'S WASHROOM WITH HEAVY DUST BUILD-UP. MUST CLEAN IN DETAIL, REMOVE DUST AND MAINTAIN. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO INSTALL LID FOR THE ICE BIN BEHIND THE BAR. INSTRUCTED TO RE CAULK THE SPLASH GUARD OF THE 3 COMPT SINK WITH MOLDY LIKE SUBSTANCE AND MAINTAIN.",41.93575126,-87.74691044,"(41.93575126195393, -87.74691044444539)"
1951412,Subway,Subway,2138021,Restaurant,Risk 1 (High),6620 W NORTH AVE ,CHICAGO,IL,60707,2/16/2017,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Reach in cooler shelving/racks that had peeling paint/rust, shall be repaired/replaced. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Walk in  cooler shelving/racks not clean, need detailed cleaning(crevices). 
Front cabinet shelving not clean, had excess dirt on corners, needs detailed cleaning(corners, crevices). | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Floors in rear kitchen area under storage shelving, not clean. had excess grease build up. need detailed cleaning(corners).",41.90918795,-87.79091085,"(41.9091879513167, -87.79091085282185)"
1983204,BLUEBIRD,BLUEBIRD,2511010,Restaurant,Risk 1 (High),2863 N CLARK ST ,CHICAGO,IL,60657,2/16/2017,License,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST ELEVATE ITEMS STORED ON THE FLOOR UNDER THE STAIRS.",41.9344143,-87.64602065,"(41.934414303114956, -87.64602064547245)"
1983173,THE UNIVERSITY OF CHICAGO,MIDWAY MARKET,1997569,Restaurant,Risk 1 (High),6031 S ELLIS AVE ,CHICAGO,IL,60637,2/15/2017,Canvass Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED FROM FEB. 8, 2017.  ALL DROPPINGS PREVIOUSLY OBSERVED WERE REMOVED FROM FRONT PREP AREA. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CORRECTED FROM FEB. 8, 2017.",41.78499353,-87.60102212,"(41.7849935307477, -87.60102212143794)"
1983203,IVY GARDEN LEARNING CENTER LLC HALSTED,IVY GARDEN LEARNING CENTER,2506718,Children's Services Facility,Risk 1 (High),2925 - 2931 S HALSTED ST ,CHICAGO,IL,60608,2/16/2017,License Re-Inspection,Pass,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: CORRECTED. | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: SOAP AND PAPER TOWELS OR HAND DRYING DEVICES PROVIDED AT ALL HANDWASHING SINKS. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: PEST CONTROL LOG BOOK PROVIDED. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: GARBAGE DUMPSTER PROVIDED ON PREMISES. | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: TEST STRIPS PROVIDED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: CORRECTED. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: CORRECTED.",41.8409021,-87.64620124,"(41.84090210350431, -87.64620123560184)"
1989211,COCHAN VOLANT,COCHAN VOLANT,2355041,Restaurant,Risk 1 (High),100 W MONROE ST ,CHICAGO,IL,60603,2/16/2017,Canvass,Pass w/ Conditions,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: OBSERVED POTENTIALLY HAZARDOUS FOODS AT IMPROPER TEMPERATURES(10LBS OF LIQUIDS AND SHELLED EGGS AT 50.3F-53.7F INSIDE OF A TOP LOADING PREP COOLER AND ON A SHELF INSIDE OF THE UPSTAIRS PREP AREA, 2LBS OF DUCK AT 56.2F INSIDE OF A TOP LOADING PREP COOLER, 3LBS OF SLICED CHEESE AT 58.1F INSIDE OF A TOP LOADING PREP COOLER,1LB OF CREAM CHEESE AT 58.0F INSIDE OF A TOP LOADING PREP COOLER AND 4LBS OF UNCOOKED BACON AT 72.3F ON THE SHELF INSIDE OF THE UPSTAIRS PREP AREA). INSTRUCTED TO PROVIDE AND MAINTAIN COLD POTENTIALLY HAZARDOUS FOODS AT 40.0F OR BELOW. MANAGER VOLUNTARILY DISCARDED 20LBS OF FOOD VALUED AT APPROXIMATELY $100. CRITICAL VIOLATION 7-38-005(A) | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED THE FLOOR DRAIN AT THE DISHMACHINE AND THE BASEMENT COOK LINE WITH BUILD UP AND DEBRIS. INSTRUCTED TO CLEAN AND MAINTAIN THE FLOOR DRAINS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED THE DISHMACHINE EXPOSED HAND SINK HOT WATER KNOB IN DISREPAIR. INSTRUCTED TO REPAIR AND MAINTAIN ALL PLUMBING. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE INTERIOR OF THE ICE MACHINE WITH BUILD UP. INSTRUCTED TO CLEAN AND MAINTAIN THE INTERIOR OF THE ICE MACHINE. | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: OBSERVED THE TOP LOADING PREP COOLER INSIDE OF THE PREP AREA AT 70.2F (NOT POWERED ON) WITH POTENTIALLY HAZARDOUS FOODS (EGGS, CORNED BEEF HASH, CHEESE AND DUCK)INSIDE. INSTRUCTED TO PROVIDE ALL REFRIGERATION UNITS AT 40.0F OR BELOW. CRITICAL VIOLATION 7-38-005(A)",41.88080528,-87.63092933,"(41.88080527820392, -87.6309293321435)"
1983207,THREE CHEFS RESTURANT,THREE CHEFS RESTURANT,2009471,Restaurant,Risk 1 (High),8125 S HALSTED ST ,,IL,60620,2/16/2017,Complaint,Fail,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REMOVE PEELING PAINT AND RE-PAINT SAME AREAS OF WALLS IN DINING ROOM.
CLEAN AND/OR PAINT WALLS AND DOORS IN FOOD PREP AND REAR STORAGE AREAS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR LEAKY FAUCET AT 3 COMPARTMENT SINK IN DISH WASHING AREA. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN THE INTERIORS AND/OR EXTERIORS OF: DEEP FRYER, HOT HOLDING BOX USED FOR STORAGE, ALL COOKING EQUIPMENT, AND SMALL REFRIGERATOR ALL IN FOOD PREP AREA. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: IMPROPER PEST CONTROL NOTED ON PREMISES IN THE FOLLOWING AREAS:20 ON FLOOR IN SMALL ENCLOSED ROOM WHERE SEVERAL LARGE WATER HOSES ARE FOUND ON THE FLOOR, AND 10 ON FLOOR NEAR THE MOP SINK IN LARGER AREA OF THE BASEMENT. INSTRUCTED TO CLEAN AND SANITIZE ALL AFFECTED AREAS, AND SEAL UP ANY HOLES AND OPENINGS FOUND IN FLOORS, WALLS, AND CEILINGS. SERIOUS VIOLATION 7-38-020. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REMOVE EXCESSIVE ICY BUILD-UP FROM TOP FREEZER COMPARTMENT OF THE REFRIGERATOR IN THE KITCHEN PREP AREA. MUST RE-ATTACH SPLASH GUARD TO EXPOSED HAND SINK RIGHT NEXT TO THE DRAINBOARD ON THE 3 COMPARTMENT SINK. | 6. HANDS WASHED AND CLEANED, GOOD HYGIENIC PRACTICES; NO BARE HAND CONTACT WITH READY-TO-EAT FOODS. - Comments: OBSERVED CERTIFIED MGR USE BARE HANDS TO REMOVE EXCESS SLICED TOMATOES STORED ABOVE THE COOLING LINE OF CONTAINER INSIDE THE REFRIGERATED PREP TABLE. NO BARE HAND CONTACT WITH READY TO EAT FOODS ALLOWED, MUST USE GLOVES, TONGS OR UTENSILS WHEN HANDLING UNCOVERED FOODS. CRITICAL VIOLATION 7-38-010(A). | 45. FOOD HANDLER REQUIREMENTS MET - Comments: ALL EMPLOYEES CLASSIFIED AS FOOD HANDLERS THAT ARE NOT CERTIFIED FOOD SERVICE MANAGERS MUST MEET IDPH FOOD HANDLER REQUIREMENTS.",41.74623627,-87.64376604,"(41.74623627171974, -87.64376603783273)"
1983201,"NEW KNOWLEDGE LEARNING CENTER, INC.","NEW KNOWLEDGE LEARNING CENTER, INC.",2215898,Children's Services Facility,Risk 1 (High),8440 S KEDZIE AVE ,CHICAGO,IL,60652,2/16/2017,License Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED. ALL AFFECTED AREAS CLEAN AND SANITIZED. RECENT PEST CONTROL SERVICE 2/10/17. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: RAW WOOD SHELVING IN CABINETS IN PREP AREA. INSTD TO SEAL/PAINT SAME | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CORRECTED.",41.73945839,-87.70225676,"(41.73945838739822, -87.70225675980141)"
1983200,"EMPOWERING YOUNG MINDS, LLC",EMPOWERING YOUNG MINDS,2350390,Daycare Above and Under 2 Years,Risk 1 (High),2711 E 93RD ST ,CHICAGO,IL,60617,2/16/2017,License,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN FLOORS ON THE SECOND FLOOR AT KITCHEN AREA,ALONG WALL BASE AND CORNERS AND REPAIR BROKEN FLOOR TILES IN FRONT OF 3 COMPARTMENT SINK AND CLEAN THE FLOORS INSIDE THE BASEMENT AREA,ALONG WALL BASE AND CORNERS | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN INTERIOR OF REFRIGERATOR IN THE KITCHEN AREA ON THE 2ND FLOOR,INSTRUCTED TO CLEAN AND MAINTAIN EQUIPMENT | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST REMOVE CLUTTER FROM THE REAR STORAGE AREA,TO PREVENT RODENT HARBORAGE",41.72623128,-87.55755947,"(41.726231283531384, -87.55755946665766)"
1983199,BINNY'S BEVERAGE DEPOT,BINNY'S BEVERAGE DEPOT,2496883,Liquor,Risk 3 (Low),1240 E 47TH ST ,CHICAGO,IL,60653,2/16/2017,License,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: NO PEST CONTROL LOG BOOK AVAILABLE. PREMISES MUST BE SERVICED BY LICENSED PEST CONTROL OPERATOR AND LOG BOOK AVAILABLE UPON INSPECTION. SERIOUS VIOLATION 7-38-020",41.80976936,-87.59525548,"(41.809769359806175, -87.59525547778476)"
1983194,T & B GRILL,T & B GRILL,2405739,Restaurant,Risk 1 (High),3658 W LAWRENCE AVE ,CHICAGO,IL,60625,2/15/2017,Canvass,No Entry,,41.96843263,-87.72063796,"(41.96843262999754, -87.72063795688788)"
1983171,SAPORI NAPOLETANI PIZZERIA RISTORANTE E BAR,SAPORI NAPOLETANI,2424089,Restaurant,Risk 1 (High),6050 N NORTHWEST HWY ,CHICAGO,IL,60631,2/15/2017,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Observed a torn gasket on the 3 door prep cooler in the kitchen. Instructed facility to replace and maintain.",41.99113674,-87.79721443,"(41.991136743198716, -87.79721443074477)"
1661221,SUBWAY,SUBWAY,1742947,Restaurant,Risk 1 (High),3900 W MADISON ST ,CHICAGO,IL,60624,2/15/2017,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS NEED CLEANING IN THE WALK IN FREEZER AND ALONG THE WALL BASE UNDERNEATH THE 3 COMPARTMENT SINK TO REMOVE SPILLS AND DEBRIS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOTED A LEAKY PIPE UNDERNEATH THE FRONT EXPOSED HAND SINK. MUST REPAIR AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN THE INSIDE OF THE CADINET IN THE FRONT DINING AREA UNDERNEATH THE SELF SERVE POP MACHINE TO REMOVE SPILLS.",41.88086516,-87.72337597,"(41.880865155903734, -87.7233759677506)"
1983189,NOVEAU BISTRO,NOVEAU BISTRO,2457679,Restaurant,Risk 1 (High),5301-5305 W BELMONT AVE ,CHICAGO,IL,60641,2/15/2017,Canvass,No Entry,,41.93855672,-87.7592572,"(41.93855671746133, -87.75925719937484)"
1983188,John's Pizzeria,JOHN'S PIZZERIA,2094224,Restaurant,Risk 1 (High),2104-2108 N WESTERN AVE ,CHICAGO,IL,60647,2/15/2017,Complaint Re-Inspection,Pass,"29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATIONS HAVE BEEN CORRECTED. ALL RUBBER GASKETS INSIDE ALL SERVICE PREP AREA COOLERS HAVE BEEN REPLACED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED DUST BUILD UP ON VENTILATION HOOD. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN VENTILATION HOOD. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: BASEMENT PAPER STORAGE ROOMS FLOOR CLUTTERED. INSTRUCTED MANAGER TO ELEVATE ALL ITEMS OFF FLOOR. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: CORRECTED.",41.92000942,-87.6876347,"(41.92000941972242, -87.6876347047667)"
1983187,"CHICAGO'S GRILL FISH, CHICKEN","CHICAGO'S GRILL FISH, CHICKEN",2368860,Restaurant,Risk 2 (Medium),5607 S RACINE AVE ,CHICAGO,IL,60636,2/15/2017,Complaint Re-Inspection,Pass,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: OUTSIDE GARBAGE AREA BETTER MAINTAINED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: ABATED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: ABATED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: : DETAIL CLEAN FLOORS THROUGHOUT ALL AREAS ALONG THE BASES OF THE WALLS, IN CORNERS, UNDERNEATH AND BEHIND ALL HEAVY EQUIPMENT(COOLERS, FREEZERS, SINKS, COOKING EQUIPMENT, TOILET FIXTURES, STORAGE SHELVES)REMOVING ALL DIRT, GREASE, AND DEBRIS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments:  CLEAN ALL DIRT, GREASE, AND SPILLS FROM ALL WALLS AND DOORS THROUGHOUT WHERE PRESENT. REPLACE ALL HEVILY STAINED CEILING TILES THROUGHOUT. REMOVE ALL DEBRIS AND DEAD INSECTS FROM ALL LIGHT SHLELDS WHERE PRESENT. REPLACE CRACKED LIGHT SHIELD IN FRONT FOOD PREP AREA. CLEAN MASSIVE GREASE BUILD-UP FROM HOOD AND FILTERS ABOVE THE COOKING EQUIPMENT. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR LEAKY FAUCET AT 3 COMPARTMENT SINK. | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: TEST KIT PROVIDED.",41.79208735,-87.65467512,"(41.79208735010757, -87.65467511844136)"
1983185,PANDA EXPRESS #1975,PANDA EXPRESS,2084433,Restaurant,Risk 1 (High),1730 W FULLERTON AVE ,CHICAGO,IL,60614,2/15/2017,Complaint,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED FLOORS NOT CLEAN UNDER AND BEHIND HEAVY EQUIPMENT IN THE FRONT PREP AREA. FLOOR IN WALK IN FREEZER.ALSO FLOOR AROUND THE MOP SINK AND HOT WATER TANK IN THE REAR. FOOD DEBRIS AND/OR WATER PRESENT. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED CLUTTER AROUND THE HOT WATER TANK, CARDBOARD BOXES. INSTRUCTED TO DISCARD ITEMS NOT BEING USED AND MAINTAIN.",41.92521233,-87.67192543,"(41.92521232759425, -87.67192542513618)"
1983191,EL CUBANITO,EL CUBANITO,2379193,Restaurant,Risk 1 (High),2555-2557 N PULASKI RD ,CHICAGO,IL,60639,2/15/2017,Canvass,Fail,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: OBSERVED IMPROPER TEMPERATURES OF POTENTIALLY HAZARDOUS FOODS SUCH AS 10LBS.COOKED BEEF 120.0F IN A LARGE POT ON REAR PREP TABLE,12LBS.COOKED STEAK 102.6F-134.2F IN 2- PANS ON LOWER SHELF OF GRILL TABLE.PRODUCT WAS DISCARDED BY MANAGER.MUST HAVE HOT HOLDING AT 140.0F OR ABOVE.APPX.22LBS.$160.(CRITICAL 7-38-005A) | 11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: OBSERVED  HAND WASHING FACILITIES FOR STAFF NOT ACCESSIBLE.OBSERVED A TRAY TABLE WITH A COOKER ON TOP OF IT IN FRONT OF REAR PREP AREA/DISH WASHING AREA HANDSINK WHILE FOOD IS BEING HANDLED AND PREPARED .MANAGER REMOVED ITEMS FROM HAND SINK DURING INSPECTION.MUST KEEP HAND SINK ACCESSIBLE AT ALL TIMES.(CRITICAL 7-38-030)  | 13. NO EVIDENCE OF RODENT OR INSECT INFESTATION, NO BIRDS, TURTLES OR OTHER ANIMALS - Comments: OBSERVED AN INFESTATION OF APPX 150 OR MORE RODENT DROPPINGS SCATTERED THROUGHOUT PREMISES SUCH AS ON FLOOR NEXT TO 1- DOOR PREP COOLER,ON FLOOR UNDER PREP TABLE,ON FLOOR BEHIND ICE CREAM FREEZER,ON FLOOR AND IN PAN UNDER FRONT 3- COMPARTMENT SINK,INSIDE OF FRYER CABINET,ON FLOOR ALONG WALL BASE IN REAR PREP AREA NEAR PREP TABLE AND MICROWAVE SHELVING UNIT,ALONG WALL BASES UNDER DRY FOOD STORAGE SHELVES,ON FLOOR NEXT TO CHEST FREEZER IN REAR AREA,ON FLOOR BEHIND JUKE BOX IN DINING AREA,ON FLOOR NEAR FRONT WINDOW IN DINING AREA,ON FLOOR ALONG WALL BASES IN HANDICAPP TOILETROOM.APPX. 15 LIVE ANTS ON FLOOR UNDER FRONT 3- COMPARTMENT SINK.ALSO NO PEST CONTROL LICENSE IN LOGBOOK.MUST REMOVE DROPPINGS,CLEAN AND SANITIZE AREAS.PROVIDE PEST CONTROL LICENSE .RECOMMENDED TO HAVE A PEST CONTROL OPERATOR TO SERVICE PREMISES ON OR AFTER 2/15/17.(CRITICAL 7-38-020) | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPAIR OR REPLACE WORN DOOR GASKET ON 1- DOOR PREP COOLER IN FRONT PREP AREA. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN GREASE AND FOOD DEBRI FROM ALL FRYER CABINETS,GRILL TABLES,WHEEL BASES OF COOKING EQUIPMENT,ALL PREP AND REACH IN COOLERS AND FREEZERS,INTERIOR OF ICE CREAM FREEZER,PREP TABLES. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN GREASE AND FOOD DEBRI FROM FLOOR UNDER,AROUND,ALONG WALL BASES THROUGHOUT PREP AREAS,DRY FOOD STORAGE AREAS,HANDICAPP TOILETROOM.MUST SEAL GAPS IN BETWEEN FLOOR AND WALL BASES IN DINING  AREA AT FRONT WINDOWS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST SEAL GAPS IN BRICKS IN DINING AREA AT FRONT WINDOWS.MUST REPAIR OR REPLACE STAINED CEILING TILES IN HALLWAY LEADING TO TOILETROOMS,LOOSE AND MISSING WALL BASES IN PREP AREAS,DRY FOOD STORAGE AREA AND DISH WASHING AREA,HOT WATER TANK AREA,LOOSE AND DAMAGED WALL TILES IN DISH WASHING AREA UNDER 3- COMP SINK IN REAR AREA.MUST SCRAPE AND PAINT PEELING PAINT ON CEILING IN REAR DISH WASHING AREA,PREP AREAS AND IN DINING AREA.MUST CLEAN LIGHT SHIELDSIN PREP AREAS,REAR STORAGE AREA AND HANDICAPP TOILETROOM. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST PROVIDE ADEQUATE LIGHTING IN HANDICAPP TOILETROOM. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MUST PROVIDE THERMOMETER FOR REAR WHITE REFRIGERATOR. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: MUST STORE WIPING CLOTHS IN A SANITIZING SOLUTION",41.92793173,-87.72672317,"(41.92793172691967, -87.72672316596858)"
1983183,UNIVERSITY OF CHICAGO,LAW SCHOOL CAFE,33341,Restaurant,Risk 1 (High),1111 E 60TH ST ,CHICAGO,IL,60637,2/15/2017,Canvass,Pass,"41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: INSTRUCTED TO ORGANIZE AND MAINTAIN STORAGE CLOSET IN PREP AREA; REMOVE UNNECESSARY ITEMS TO AVOID CLUTTER. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CORRECTED FROM 2016. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED FROM 2016.",41.7858403,-87.59906822,"(41.7858403021095, -87.59906822381724)"
